Time_Index,DELTOID_Affected,DELTOID_NonAffected,BICEPS_Affected,BICEPS_NonAffected,FOREARM_Affected,FOREARM_NonAffected
221,7.15251e-07,5.53527e-06,6.17488e-05,5.4913e-05,7.42462e-05,-1.68525e-05
222,3.74531e-07,9.72549e-06,5.84578e-05,5.53758e-05,5.21085e-05,-2.00606e-05
223,-1.29633e-06,9.19189e-06,5.71526e-05,5.03354e-05,1.90077e-05,-2.44535e-05
224,-4.69584e-06,4.52443e-06,6.06885e-05,4.45046e-05,-1.34685e-05,-3.31272e-05
225,-6.33018e-06,-7.92626e-06,6.60286e-05,3.68508e-05,-3.74271e-05,-3.26323e-05
226,-3.22107e-06,-2.17222e-05,6.62868e-05,3.16314e-05,-4.97473e-05,-2.22409e-05
227,3.82222e-06,-2.12654e-05,5.90751e-05,3.52786e-05,-5.10115e-05,-1.08803e-05
228,1.16733e-05,-8.17456e-06,5.36212e-05,4.20655e-05,-4.60945e-05,-2.66792e-06
229,1.53987e-05,1.88679e-06,5.55185e-05,4.51417e-05,-3.88557e-05,-6.65802e-07
230,1.24975e-05,3.50958e-06,5.81938e-05,4.62531e-05,-2.54586e-05,-3.86379e-06
231,1.04628e-05,-5.34098e-06,5.61342e-05,4.30266e-05,-9.23544e-06,-6.32659e-06
232,1.41128e-05,-1.81756e-05,5.04643e-05,4.12087e-05,3.72469e-06,-8.59807e-06
233,1.64709e-05,-1.91956e-05,4.46555e-05,4.84987e-05,2.64035e-05,-1.37617e-05
234,1.47836e-05,-5.79087e-06,4.4361e-05,5.69851e-05,6.22214e-05,-2.19612e-05
235,1.31918e-05,5.92803e-06,4.7804e-05,5.49458e-05,8.78524e-05,-2.80778e-05
236,1.42434e-05,5.97588e-06,4.75717e-05,4.75131e-05,8.39142e-05,-2.64319e-05
237,1.68757e-05,-4.09073e-06,4.4879e-05,4.35532e-05,5.55706e-05,-1.95113e-05
238,1.795e-05,-2.2061e-05,4.70987e-05,3.98914e-05,2.74119e-05,-1.43525e-05
239,1.70104e-05,-3.13765e-05,5.12245e-05,3.79964e-05,1.55188e-05,-1.37349e-05
240,1.30751e-05,-2.16393e-05,5.24119e-05,4.06172e-05,1.64636e-05,-1.32494e-05
241,6.98241e-06,-7.64757e-06,5.00361e-05,4.49449e-05,1.6675e-05,-1.10865e-05
242,4.5788e-06,-4.74562e-06,4.56518e-05,4.47628e-05,4.90712e-06,-1.01969e-05
243,7.54859e-06,-1.09664e-05,4.33453e-05,3.81521e-05,-1.34799e-05,-1.36844e-05
244,1.00594e-05,-2.34936e-05,4.51611e-05,2.74666e-05,-1.8534e-05,-1.64365e-05
245,8.96979e-06,-2.71331e-05,4.82446e-05,2.13323e-05,-2.8749e-06,-1.64733e-05
246,8.22555e-06,-1.05998e-05,4.95243e-05,2.45136e-05,1.90118e-05,-1.7267e-05
247,1.01551e-05,1.29423e-07,4.97647e-05,3.13678e-05,2.94143e-05,-1.4799e-05
248,1.31632e-05,-1.77634e-06,4.80145e-05,3.61101e-05,2.48211e-05,-1.03912e-05
249,1.68905e-05,-1.99857e-06,4.52584e-05,3.54212e-05,1.58622e-05,-9.05556e-06
250,2.16091e-05,-3.0742e-06,4.49346e-05,3.16754e-05,1.06824e-05,-8.33233e-06
251,2.46451e-05,-4.37142e-06,4.71041e-05,3.41561e-05,8.83997e-06,-6.09514e-06
252,2.47839e-05,-1.22865e-05,4.87437e-05,3.58613e-05,6.71289e-06,-2.01708e-06
253,2.18913e-05,-2.22606e-05,4.96662e-05,3.06603e-05,4.24668e-06,1.79702e-06
254,1.82637e-05,-1.84455e-05,4.92106e-05,3.00581e-05,4.2667e-06,5.40483e-06
255,1.75022e-05,-4.29031e-06,4.72654e-05,3.71163e-05,3.90202e-06,6.89264e-06
256,1.70026e-05,2.96823e-06,5.11715e-05,4.11282e-05,-3.72442e-06,4.30614e-06
257,1.44409e-05,2.10629e-06,5.98392e-05,3.85283e-05,-1.17728e-05,-2.26916e-06
258,1.10162e-05,-4.88791e-06,6.19803e-05,2.91718e-05,-1.13411e-05,-6.96778e-06
259,1.00542e-05,-1.40211e-05,5.7149e-05,2.21384e-05,-5.75904e-06,-7.19292e-06
260,1.23244e-05,-1.52618e-05,5.26333e-05,2.60742e-05,6.25299e-06,-5.1663e-06
